date,cash,stock_value,total_value
2025-10-08 15:00:00,52.54500000000007,10674.607800000002,10727.152800000002
2025-10-09 10:00:00,52.54500000000007,10634.799799999999,10687.344799999999
2025-10-09 11:00:00,52.54500000000007,10636.056999999999,10688.601999999999
2025-10-09 12:00:00,52.54500000000007,10617.894,10670.439
2025-10-09 13:00:00,52.54500000000007,10615.846899999999,10668.391899999999
2025-10-09 14:00:00,52.54500000000007,10622.9054,10675.4504
2025-10-09 15:00:00,52.54500000000007,10630.344000000001,10682.889000000001
2025-10-10 10:00:00,633.0600000000001,9612.333399999998,10245.393399999997
2025-10-10 11:00:00,633.0600000000001,9561.1724,10194.232399999999
2025-10-10 12:00:00,633.0600000000001,9543.447,10176.507
2025-10-10 13:00:00,633.0600000000001,9557.158,10190.217999999999
2025-10-10 14:00:00,633.0600000000001,9544.1084,10177.168399999999
2025-10-10 15:00:00,1796.9100000000003,8442.7628,10239.6728
2025-10-10 15:00:00,2960.76,7368.2628,10329.0228
2025-10-10 15:00:00,3347.7700000000004,7001.942800000001,10349.712800000001
2025-10-10 15:00:00,2828.1300000000006,7513.3228,10341.452800000001
2025-10-10 15:00:00,2063.3100000000004,8249.1328,10312.4428
2025-10-10 15:00:00,1626.4200000000005,8699.3728,10325.7928
2025-10-10 15:00:00,2790.2700000000004,7624.872799999999,10415.1428
2025-10-10 15:00:00,1850.1100000000006,8561.432799999999,10411.5428
2025-10-13 10:00:00,1918.6600000000005,8726.224,10644.884
2025-10-13 11:00:00,1918.6600000000005,8748.622800000001,10667.2828
2025-10-13 12:00:00,1918.6600000000005,8754.585000000001,10673.245
2025-10-13 13:00:00,1918.6600000000005,8750.0834,10668.7434
2025-10-13 14:00:00,1918.6600000000005,8750.1396,10668.7996
2025-10-13 15:00:00,1138.9100000000005,9562.94,10701.85
2025-10-13 15:00:00,1287.5600000000006,9414.05,10701.61
2025-10-13 15:00:00,185.81000000000063,10511.599999999999,10697.41
2025-10-14 10:00:00,185.81000000000063,10411.1202,10596.9302
2025-10-14 11:00:00,185.81000000000063,10451.4948,10637.304800000002
2025-10-14 12:00:00,185.81000000000063,10477.841,10663.651000000002
2025-10-14 13:00:00,185.81000000000063,10495.8052,10681.615200000002
2025-10-14 14:00:00,185.81000000000063,10494.410800000001,10680.220800000003
2025-10-14 15:00:00,185.81000000000063,10444.384799999998,10630.1948
2025-10-15 10:00:00,934.2650000000007,9869.106999999998,10803.372
2025-10-15 11:00:00,934.2650000000007,9815.2592,10749.524200000002
2025-10-15 12:00:00,934.2650000000007,9835.146999999999,10769.412
2025-10-15 13:00:00,934.2650000000007,9824.282200000001,10758.547200000003
2025-10-15 14:00:00,934.2650000000007,9849.708,10783.973000000002
2025-10-15 15:00:00,1236.9250000000006,9550.965400000001,10787.890400000002
2025-10-15 15:00:00,867.3250000000006,9910.6254,10777.950400000002
2025-10-15 15:00:00,199.2100000000006,10626.425400000002,10825.635400000003
2025-10-15 15:00:00,27.150000000000603,10797.055400000001,10824.205400000003
2025-10-16 10:00:00,383.9500000000006,10521.475600000002,10905.425600000002
2025-10-16 11:00:00,383.9500000000006,10483.3542,10867.3042
2025-10-16 12:00:00,383.9500000000006,10475.6721,10859.6221
2025-10-16 13:00:00,383.9500000000006,10472.438,10856.388
2025-10-16 14:00:00,383.9500000000006,10454.713300000001,10838.663300000002
2025-10-16 15:00:00,19.490000000000634,10826.074,10845.564
2025-10-16 15:00:00,193.07000000000065,10654.894,10847.964000000002
2025-10-16 15:00:00,429.35500000000064,10420.333999999999,10849.689
2025-10-16 15:00:00,593.8450000000007,10256.243999999999,10850.089
2025-10-17 10:00:00,593.8450000000007,10226.5002,10820.345200000002
2025-10-17 11:00:00,593.8450000000007,10248.8694,10842.7144
2025-10-17 12:00:00,593.8450000000007,10247.7402,10841.585200000001
2025-10-17 13:00:00,593.8450000000007,10251.795,10845.640000000001
2025-10-17 14:00:00,593.8450000000007,10262.4944,10856.3394
2025-10-17 15:00:00,593.8450000000007,10264.068399999998,10857.9134
2025-10-20 10:00:00,1538.8850000000007,9442.4424,10981.3274
2025-10-20 11:00:00,1538.8850000000007,9437.1862,10976.0712
2025-10-20 12:00:00,1538.8850000000007,9433.175200000001,10972.060200000002
2025-10-20 13:00:00,1538.8850000000007,9432.954000000002,10971.839000000002
2025-10-20 14:00:00,1538.8850000000007,9418.680999999999,10957.565999999999
2025-10-20 15:00:00,1905.1450000000007,9052.3896,10957.5346
2025-10-20 15:00:00,2359.435000000001,8596.1296,10955.564600000002
2025-10-20 15:00:00,487.06500000000096,10468.3496,10955.4146
2025-10-20 15:00:00,231.18000000000097,10730.5896,10961.7696
2025-10-20 15:00:00,17.300000000000978,10947.059599999999,10964.3596
2025-10-21 10:00:00,17.300000000000978,10886.4984,10903.798400000001
2025-10-21 11:00:00,17.300000000000978,10900.185,10917.485
2025-10-21 12:00:00,17.300000000000978,10877.255,10894.555
2025-10-21 13:00:00,17.300000000000978,10887.7806,10905.080600000001
2025-10-21 14:00:00,17.300000000000978,10885.1617,10902.461700000002
2025-10-21 15:00:00,17.300000000000978,10882.136799999998,10899.4368
2025-10-22 10:00:00,159.02000000000098,10733.042199999998,10892.062199999998
2025-10-22 11:00:00,159.02000000000098,10712.865999999998,10871.885999999999
2025-10-22 12:00:00,159.02000000000098,10686.908199999998,10845.928199999998
2025-10-22 13:00:00,159.02000000000098,10645.4437,10804.4637
2025-10-22 14:00:00,159.02000000000098,10665.453399999999,10824.473399999999
2025-10-22 15:00:00,159.02000000000098,10692.1248,10851.1448
2025-10-23 10:00:00,418.96000000000095,10536.3004,10955.260400000001
2025-10-23 11:00:00,418.96000000000095,10549.393399999999,10968.3534
2025-10-23 12:00:00,418.96000000000095,10553.491799999998,10972.451799999999
2025-10-23 13:00:00,418.96000000000095,10556.323399999997,10975.283399999998
2025-10-23 14:00:00,418.96000000000095,10557.3691,10976.3291
2025-10-23 15:00:00,58.12000000000097,10906.108199999999,10964.2282
2025-10-24 10:00:00,58.12000000000097,11008.722000000002,11066.842000000002
2025-10-24 11:00:00,58.12000000000097,11014.682799999999,11072.8028
2025-10-24 12:00:00,58.12000000000097,11025.326200000001,11083.446200000002
2025-10-24 13:00:00,58.12000000000097,11024.3354,11082.4554
2025-10-24 14:00:00,58.12000000000097,11023.817599999998,11081.9376
2025-10-24 15:00:00,58.12000000000097,10998.3748,11056.4948
2025-10-27 10:00:00,988.3300000000011,10356.2408,11344.570800000001
2025-10-27 11:00:00,988.3300000000011,10351.5442,11339.874200000002
2025-10-27 12:00:00,988.3300000000011,10330.789000000002,11319.119000000004
2025-10-27 13:00:00,988.3300000000011,10329.8222,11318.152200000002
2025-10-27 14:00:00,988.3300000000011,10340.0088,11328.338800000001
2025-10-27 15:00:00,38.38000000000102,11285.381000000001,11323.761000000002
2025-10-27 15:00:00,376.280000000001,10909.961000000001,11286.241000000002
2025-10-27 15:00:00,118.400000000001,11169.631000000001,11288.031000000003
2025-10-27 15:00:00,1048.610000000001,10239.780999999999,11288.391
2025-10-27 15:00:00,298.880000000001,10990.600999999999,11289.481
2025-10-28 10:00:00,482.80500000000103,10960.621200000001,11443.426200000002
2025-10-28 11:00:00,482.80500000000103,10965.4719,11448.2769
2025-10-28 12:00:00,482.80500000000103,10974.514000000001,11457.319000000001
2025-10-28 13:00:00,482.80500000000103,10975.840700000002,11458.645700000003
2025-10-28 14:00:00,482.80500000000103,10978.161399999999,11460.9664
2025-10-28 15:00:00,406.59500000000105,11026.5934,11433.188400000001
2025-10-29 10:00:00,822.555000000001,10796.182400000002,11618.737400000002
2025-10-29 11:00:00,822.555000000001,10803.095000000001,11625.650000000001
2025-10-29 12:00:00,822.555000000001,10819.344899999998,11641.899899999999
2025-10-29 13:00:00,822.555000000001,10816.259999999998,11638.814999999999
2025-10-29 14:00:00,822.555000000001,10808.32,11630.875
2025-10-29 15:00:00,29.985000000001037,11613.874999999998,11643.859999999999
2025-10-29 15:00:00,102.68500000000104,11544.194999999998,11646.88
2025-10-29 15:00:00,284.685000000001,11365.559999999998,11650.244999999999
2025-10-29 15:00:00,15.410000000001048,11635.259999999998,11650.67
2025-10-30 10:00:00,684.5600000000011,10728.614999999998,11413.175
2025-10-30 11:00:00,684.5600000000011,10698.119999999999,11382.68
2025-10-30 12:00:00,684.5600000000011,10722.970999999998,11407.530999999999
2025-10-30 13:00:00,684.5600000000011,10713.6003,11398.160300000001
2025-10-30 14:00:00,684.5600000000011,10710.5899,11395.149900000002
2025-10-30 14:00:00,1464.320000000001,9946.0699,11410.389900000002
2025-10-30 14:00:00,403.36000000000104,10993.1499,11396.509900000001
2025-10-30 14:00:00,110.68000000000103,11288.2499,11398.929900000001
2025-10-30 15:00:00,110.68000000000103,11277.715,11388.395
2025-10-31 10:00:00,110.68000000000103,11240.196200000002,11350.876200000002
2025-10-31 11:00:00,110.68000000000103,11195.4535,11306.1335
2025-10-31 12:00:00,110.68000000000103,11181.555,11292.235
2025-10-31 13:00:00,110.68000000000103,11180.915,11291.595000000001
2025-10-31 14:00:00,110.68000000000103,11201.31,11311.99
2025-10-31 15:00:00,110.68000000000103,11194.33,11305.01
2025-11-03 10:00:00,110.68000000000103,11282.045400000003,11392.725400000003
2025-11-03 11:00:00,110.68000000000103,11285.040000000003,11395.720000000003
2025-11-03 12:00:00,398.820000000001,10994.140000000001,11392.960000000003
2025-11-03 12:00:00,189.65000000000103,11201.02,11390.670000000002
2025-11-03 12:00:00,30.829600000001022,11359.74,11390.5696
2025-11-03 13:00:00,189.529600000001,11183.35,11372.879600000002
2025-11-03 13:00:00,472.42960000000096,10899.630000000001,11372.059600000002
2025-11-03 13:00:00,51.519600000000935,11313.390000000001,11364.909600000003
2025-11-03 14:00:00,679.749600000001,10692.836200000002,11372.585800000003
2025-11-03 14:00:00,162.92960000000096,11209.328900000002,11372.258500000004
2025-11-03 15:00:00,420.969600000001,10948.359999999999,11369.3296
2025-11-03 15:00:00,165.28960000000097,11202.43,11367.7196
2025-11-04 10:00:00,572.889600000001,10614.205000000002,11187.094600000002
2025-11-04 11:00:00,169.639600000001,10997.035000000002,11166.674600000002
2025-11-04 12:00:00,1196.439600000001,9942.7635,11139.2031
2025-11-04 12:00:00,188.98960000000102,10936.2135,11125.2031
2025-11-04 13:00:00,188.98960000000102,10935.045,11124.0346
2025-11-04 14:00:00,188.98960000000102,10927.289999999999,11116.2796
2025-11-04 15:00:00,188.98960000000102,10906.855999999998,11095.845599999999
2025-11-05 10:00:00,188.98960000000102,10931.005000000001,11119.994600000002
2025-11-05 11:00:00,1201.789600000001,9937.345000000001,11139.134600000001
2025-11-05 11:00:00,2222.789600000001,8919.235,11142.0246
2025-11-05 11:00:00,1587.384500000001,9555.185000000001,11142.569500000001
2025-11-05 11:00:00,656.604500000001,10490.215000000002,11146.819500000003
2025-11-05 11:00:00,387.2045000000011,10760.355000000001,11147.559500000003
2025-11-05 11:00:00,135.77450000000107,11016.685000000001,11152.459500000003
2025-11-05 12:00:00,135.77450000000107,11018.1735,11153.948000000002
2025-11-05 13:00:00,135.77450000000107,11041.9208,11177.695300000001
2025-11-05 14:00:00,135.77450000000107,11036.3882,11172.1627
2025-11-05 15:00:00,135.77450000000107,11025.03,11160.804500000002
2025-11-06 10:00:00,135.77450000000107,10769.260000000002,10905.034500000003
2025-11-06 11:00:00,135.77450000000107,10764.895,10900.669500000002
2025-11-06 12:00:00,135.77450000000107,10794.251,10930.025500000002
2025-11-06 13:00:00,135.77450000000107,10787.640000000001,10923.414500000003
2025-11-06 14:00:00,135.77450000000107,10807.010000000002,10942.784500000003
2025-11-06 15:00:00,1087.624500000001,9824.215,10911.839500000002
2025-11-06 15:00:00,87.284500000001,10818.935000000001,10906.219500000003
2025-11-07 10:00:00,87.284500000001,10709.435000000001,10796.719500000003
2025-11-07 11:00:00,87.284500000001,10670.985,10758.269500000002
2025-11-07 12:00:00,87.284500000001,10687.6304,10774.914900000002
2025-11-07 13:00:00,87.284500000001,10706.595000000001,10793.879500000003
2025-11-07 14:00:00,355.414500000001,10461.100000000002,10816.514500000003
2025-11-07 14:00:00,170.944500000001,10649.250000000002,10820.194500000003
2025-11-07 15:00:00,170.944500000001,10667.628,10838.572500000002
